Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
PHR,HOSE,Hóa chất,2022.0,925.732133952,6328.511410592,0.700541473,2893.288701795,3435.222708797,39400.0,5338667.0,562.7421052631579,135499162.43654823,6832.013698870673,5.766967359347185,25347.1837431639,1.5544133186246432,0.2694824214981355
PIT,HOSE,Bán lẻ,2022.0,3.167717683,272.449745684,5.460799231,154.118273398,118.331472286,4610.0,65511.71,18.042105263157897,14210783.080260303,222.90943891756146,20.681044384598334,7942.607554947808,0.5804139217640463,0.026769866222435046
PJT,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,22.956313142,492.683120145,0.0,190.100074926,302.583045219,8333.33,207366.4,4.2555555555555555,24883977.953591183,922.5338965021472,9.033088140822157,12159.753789499404,0.6853206195010523,0.07586781052251275
PLP,HOSE,Hóa chất,2022.0,40.792970111,2720.628587117,248.911175231,1584.703297605,1135.925289512,4100.0,286999.6,112.84210526315789,69999902.43902439,582.7575280770426,7.035516149450695,12671.647864847546,0.3235569709424945,0.03591166645169498
PMG,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,-13.322829812,1597.223243159,0.0,956.700854209,640.52238895,11200.0,518966.2,0.6000000000000001,46336267.85714286,-287.5248790661126,-38.95315089385606,13823.348719511983,0.8102233566741274,-0.02079994398609538
PNC,HOSE,Truyền thông,2022.0,13.257497951,537.822665037,2.453286894,372.358839758,165.463825279,9250.0,99893.81,0.3,10799330.81081081,1227.6221724524273,7.534891603921772,15094.503654042726,0.6128058405897032,0.08012324100839333
PNJ,HOSE,Hàng cá nhân & Gia dụng,2022.0,1810.691843397,13337.124649246,642.698269328,4893.029994396,8444.09465485,89900.0,29487150.0,249.88947368421051,327999443.82647383,5520.411322267168,16.285018407483292,23784.785408506003,3.7797271850873893,0.214432916423669
POM,HOSE,Tài nguyên Cơ bản,2022.0,-1079.868045668,11031.617799206,0.157166655,8420.318605047,2611.299194159,5500.0,1531987.0,271.8578947368421,278543090.90909094,-3876.843766411855,-1.4186798156920388,9374.283953631459,0.5867114786798603,-0.4135366977799663
PPC,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,497.202717339,5779.442939698,1.706167346,614.322977102,5165.119962596,12650.0,4055753.0,81.47368421052633,320612885.37549406,1550.7883183069457,8.15714166186813,16104.823077222036,0.7854789797654848,0.09626160107404454
PSH,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,-236.614365871,10083.298563494,654.590510264,8539.184530124,1544.11403337,4920.0,620755.4,1055.895,126169796.74796748,-1875.3645640220286,-2.623489903983388,7050.209685943156,0.6978515844443025,-0.15323632889637923
PTB,HOSE,Tài nguyên Cơ bản,2022.0,502.43856319,5238.297875783,23.469327039,2477.037314658,2761.260561125,41900.0,2850810.0,234.50526315789472,68038424.8210024,7384.629560602424,5.67394744125552,40238.89796521108,1.0412810021841314,0.1819598520558651
PTC,HOSE,Xây dựng và Vật liệu,2022.0,-60.533075792,1211.656018906,0.0,703.779381039,507.876637867,5280.0,169971.8,130.725,32191628.78787879,-1880.3980435681683,-2.80791613140635,15776.66794102175,0.33467142870334443,-0.1191885416234721
PTL,HOSE,Bất động sản,2022.0,-117.145729971,638.572005772,14.455505479,155.727800567,482.844205205,3250.0,321311.4,80.97894736842106,98865046.15384616,-1184.905429454884,-2.742834929446786,4737.657220097077,0.6859930655627733,-0.24261600058193453
PVD,HOSE,Dầu khí,2022.0,-154.856438352,20704.04669147,170.90252787,6625.53738834,14078.50930313,17850.0,9922543.0,6092.305263157896,555884761.9047619,-278.57651255159084,-64.07575368255168,25018.866729868645,0.713461572529577,-0.01099949114055503
PVP,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,216.062067366,2564.919115064,0.0,914.109491475,1650.809623589,12454.54,1291567.0,187.11052631578949,103702505.27117018,2083.47972694606,5.977759149236224,15918.705331875266,0.782383977864161,0.13088248595029556
PVT,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,1155.847083742,14251.652954694,0.156654953,6237.594180724,8014.05877397,20000.0,7120325.0,2374.442105263158,356016250.0,3246.6132760569217,6.160265575051923,22509.933518531812,0.8884966267685575,0.1442274278666685
QBS,HOSE,Hóa chất,2022.0,-138.700489817,578.455024813,0.0,92.929398243,485.52562657,1950.0,135193.3,426.0105263157895,69329897.43589742,-2000.586975413353,-0.9747139334430082,7003.12050827593,0.27844730041352134,-0.2856707910493846
QCG,HOSE,Bất động sản,2022.0,31.896514664,9948.686949531,47.5686,5610.067687882,4338.619261649,3980.0,1095013.0,151.4578947368421,275128894.4723618,115.93298742820406,34.33017718502913,15596.510391532353,0.25518528825273756,0.007351766251062312
RAL,HOSE,Hàng cá nhân & Gia dụng,2022.0,485.827389583,6716.483094288,73.385603438,4094.788300608,2621.69479368,77100.0,1769245.0,19.96842105263158,22947405.966277562,21171.34242959528,3.6417152221874423,111049.98944050043,0.6942819210379977,0.18531043001426478
RDP,HOSE,Hóa chất,2022.0,12.537941751,2461.293854219,16.27481105,1780.828746652,680.465107567,7000.0,343488.6,27.26315789473685,49069800.0,255.51238747661495,27.39593202948196,13535.622654198707,0.5171538967088908,0.018425546896635676
REE,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,3515.376975165,33914.556733508,71.337827835,14710.86412077,19203.692612738,54064.25,25411260.0,555.721052631579,470019652.5430391,7479.212743860963,7.228601706025364,40705.435786328264,1.3281825622453736,0.18305734454597633
S4A,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,173.373776921,1010.948843936,3.4,372.228699076,638.72014486,34500.0,1455899.0,0.8923076923076922,42199971.01449275,4108.386161247793,8.397457942347296,15054.990076694881,2.291598986398934,0.27143934368783923
SAM,HOSE,Công nghệ Thông tin,2022.0,7.147462518,7237.333687088,31.409851825,2633.964634288,4603.3690528,6010.0,2283565.0,1215.3315789473684,379960898.5024958,18.811047521388705,319.49310601477436,12032.709731432977,0.4994718674464583,0.0015526590277728342
SAV,HOSE,Tài nguyên Cơ bản,2022.0,54.654212308,557.877862204,3.826764742,188.566633839,369.311228365,10615.94,263222.5,28.644444444444446,24795025.21679663,2204.2410455374807,4.8161429628996935,14740.233592318098,0.7202016123769245,0.14798957656923392
SBA,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,244.548056764,1326.229191857,5.652703887,376.43974942,949.789442437,22750.0,1376107.0,26.084210526315786,60488219.78021978,4042.903852230241,5.6271434670528,15608.60514626588,1.4575293427447993,0.25747607399860206
SBG,HOSE,,2022.0,37.614389567,2105.326516012,0.0,1707.010843252,398.31567276,,,,,,,,,0.09443361669994862
SBT,HOSE,Thực phẩm và đồ uống,2022.0,604.644934412,29934.286417628,876.626204967,19430.643029861,10503.643387767,11983.47,9761235.0,5563.863157894736,814558304.063848,742.2979194925815,16.143747254729792,11818.696261238289,1.0139417863967042,0.05756525731977875
SBV,HOSE,Bán lẻ,2022.0,13.052396355,864.518291127,12.950491946,350.792085389,513.726205738,11100.0,303296.1,23.642105263157898,27323972.972972974,477.6902820065935,23.236813513084588,18327.3389373988,0.6056525738905456,0.02540730102769317
SC5,HOSE,Xây dựng và Vật liệu,2022.0,22.537994295,2412.158586556,0.0,2075.019628774,337.138957782,17000.0,254719.1,1.0071428571428573,14983476.470588235,1504.189921427172,11.301764330311718,22500.716602304266,0.755531492639619,0.0668507562676084
SCD,HOSE,Thực phẩm và đồ uống,2022.0,-48.684959712,597.338736126,0.0,489.819915892,107.518820234,20600.0,174639.3,0.775,8477635.922330096,-5742.751889564377,-3.587130420423341,12682.641861370263,1.6242672642791418,-0.45280407286876706
SCR,HOSE,Bất động sản,2022.0,56.082830403,9691.275952113,198.777760556,4623.249648985,5068.026303128,5500.0,2176139.0,4758.215789473685,395661636.3636364,141.7444231349652,38.80223206216056,12306.597595165564,0.4469147510080756,0.011066010128713326
SCS,HOSE,Du lịch và Giải trí,2022.0,646.146569882,1555.571266692,0.586342109,121.91516307,1433.656103622,75000.0,7040938.0,37.89473684210527,93879173.33333333,6882.7466938566995,10.896812469786575,15265.04453149211,4.913185798133338,0.45069844033696105
SFC,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,17.483547087,231.240644246,53.838993701,67.733214946,163.5074293,20000.0,224696.2,2.2,11234810.0,1556.1942825023298,12.85186575023293,9761.485561304551,2.0488684713402523,0.10692815098280063
SFG,HOSE,Hóa chất,2022.0,45.03066606,1082.838885562,85.010487488,467.710121329,615.128764233,9480.0,454066.6,4.641176470588236,47897320.67510548,940.1500005699605,10.0834973081453,11067.806492577523,0.8565382857350854,0.07320526803221183
SFI,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,214.418568181,996.424236673,2.245,220.502766406,775.921470267,33050.0,729943.2,5.961111111111111,22086027.231467474,9708.335769662694,3.4042909911786343,35030.132950514984,0.9434734389015251,0.27634055300366556
SGN,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,135.865721042,1076.542733192,12.31025,214.635144911,861.907588281,62700.0,2102555.0,2.3111111111111113,33533572.567783095,4051.6327560198897,15.475242643065501,25335.72396927486,2.4747664631978763,0.15763374506653596
SGR,HOSE,Bất động sản,2022.0,215.976167246,1999.084698043,2.092028504,1119.066546358,880.018151685,13300.0,797999.1,12.326315789473684,59999932.330827065,3599.606847140304,3.6948479555666314,14632.118555406014,0.9089592836224084,0.24542240047260758
SGT,HOSE,Công nghệ Thông tin,2022.0,77.147910154,5488.034476719,0.054280002,3629.426998305,1858.607478414,15200.0,2249647.0,133.68947368421055,148003092.10526314,521.258772750036,29.160180690693135,12557.52952168158,1.2104291671188974,0.04150844707664277
SHA,HOSE,Tài nguyên Cơ bản,2022.0,17.675852236,1020.650515407,41.784967313,619.684183875,400.966331532,3900.0,130441.9,19.084210526315786,33446641.025641024,528.4791445110812,7.379666805220966,10738.936802163258,0.36316444279794824,0.04408313328569169
SHI,HOSE,Tài nguyên Cơ bản,2022.0,87.256493352,7330.796432276,15.437763094,5370.355090973,1960.441341303,14950.0,2419769.0,907.5,161857458.19397992,539.0946720998575,27.731678263054295,12016.76833376432,1.244094883479944,0.044508596872378396
SHP,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,321.031922805,1768.989904377,2.772623496,321.761718327,1447.22818605,26450.0,2676909.0,27.373684210526317,101206389.41398866,3172.0519293678826,8.338451131621568,14272.375201978586,1.8532304277099738,0.22182536651750145
SIP,HOSE,Bất động sản,2022.0,1009.895793992,19003.421930801,5.02059394,15342.588891804,3660.833038997,29565.2,6181483.0,105.19473684210526,209079695.04687944,4830.1954609488175,6.1209117185896185,17485.258165491872,1.6908643681537723,0.2758650239533165
SJD,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,154.263931207,1435.387343202,3.4,338.772028106,1096.615315096,14900.0,1028078.0,41.730000000000004,68998523.48993288,2235.7569902130967,6.664409443970848,15844.039260572055,0.9404167557876923,0.14067278569194105
SJF,HOSE,Hóa chất,2022.0,-32.270829685,1013.072454576,56.847081753,197.891194899,815.181259677,3250.0,257400.1,514.2947368421053,79200030.76923077,-407.4598124719066,-7.9762467377665125,9574.92276907818,0.33942832525978606,-0.03958730564756445
SJS,HOSE,Bất động sản,2022.0,120.645453177,6779.527700632,0.784462962,4204.085157246,2575.442543386,45500.0,5182338.0,23.53684210526316,113897538.46153846,1059.2454833230677,42.95510409660401,22605.037081582097,2.0128257182586986,0.04684455240006416
SKG,HOSE,Du lịch và Giải trí,2022.0,42.977070896,857.093328952,8.08440923,13.111133494,843.982195458,13714.29,911976.7,328.5421052631579,66498280.26095408,646.288456293131,21.220075751716255,12570.216597297715,1.0910146133001586,0.050921774330414435
SMA,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,29.416605852,389.916025681,0.0,160.966453345,228.949572336,7600.0,154681.5,2.4687500000000004,20352828.94736842,1445.3325347581967,5.25830548834319,11249.029455711254,0.6756138411693284,0.12848508757565624
SMB,HOSE,Thực phẩm và đồ uống,2022.0,184.734743197,978.496121183,0.599696971,371.804416662,606.691704521,44450.0,1326682.0,6.768421052631578,29846614.173228346,6189.470675796197,7.181551109664491,20306.89323861898,2.188911887095878,0.30449525157567997
SMC,HOSE,Tài nguyên Cơ bản,2022.0,-651.831083741,8329.09395583,139.348961585,6606.025072604,1723.068883226,9670.0,711777.3,340.2368421052632,73606752.84384695,-8855.58808882423,-1.0919658754457606,21515.959615835545,0.449433823666548,-0.37829659051158493
SPM,HOSE,Y tế,2022.0,23.895479816,1065.47562431,4.72726898,269.677130032,795.798494278,14000.0,192779.9,1.0625,13769992.857142856,1735.3298628332104,8.067630425689043,57448.92052632044,0.24369474433528907,0.03002704828900126
SRC,HOSE,Ô tô và phụ tùng,2022.0,27.741255413,1245.026039075,3.420785722,805.693331661,439.332707414,18200.0,510753.3,3.966666666666667,28063368.13186813,988.5219508451536,18.411326106051163,15533.129154122746,1.1716892211103147,0.06314407041599648
SRF,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,-141.330139358,1730.564685254,2.62041327,1301.575884207,428.988801047,10400.0,351382.4,3.22,33786769.23076923,-4183.002476285665,-2.486252412940184,12619.389112490557,0.824128641037479,-0.3294494844925238
SSC,HOSE,Thực phẩm và đồ uống,2022.0,50.665037887,526.958372513,46.267499662,147.75774826,379.200624253,28650.0,380236.4,0.2,13271776.614310646,3817.5023103062986,7.504907049473732,25085.79930677902,1.1420804116956247,0.13361011202660003
ST8,HOSE,Công nghệ Thông tin,2022.0,204.021002773,312.093913389,0.0,53.653127196,258.440786193,7650.0,196764.9,11.810526315789474,25720901.960784312,7932.109188241653,0.9644345303945331,10047.88971191737,0.7613538981152096,0.7894303595742814
STG,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,253.56235721,2784.034932782,59.905898413,660.320917654,2123.714015128,40000.0,3930136.0,24.361111111111107,98253400.0,2580.6980441389305,15.499682378899273,21004.95368826931,1.9043126965968462,0.11939571684500906
STK,HOSE,Hàng cá nhân & Gia dụng,2022.0,242.274378237,2125.032943857,0.0,583.942885374,1541.090058483,23913.04,2250109.0,22.055,94095480.95934269,2574.7716656199814,9.287441026053843,16377.939118552176,1.4600762542164056,0.1572097470250942
SVC,HOSE,Ô tô và phụ tùng,2022.0,586.043336825,6146.72546344,80.559019921,3691.056042644,2455.669420796,57200.0,3810667.0,7.9750000000000005,66620052.44755245,8796.800892439565,6.50236383651251,35651.58407440219,1.6044167877822169,0.23864911614814802
SVD,HOSE,Hàng cá nhân & Gia dụng,2022.0,-2.356425012,441.413831071,0.078599842,158.724941778,282.688889293,2920.0,80609.19,118.2421052631579,27605886.98630137,-85.35951093219023,-34.20825597653264,10237.319655450203,0.28523090987448396,-0.008335753902084294
SVI,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,116.592909881,1218.578683204,0.154552424,491.221807274,727.35687593,61000.0,782778.3,0.6857142857142857,12832431.147540983,9085.80054242817,6.713772739688364,56669.09996593673,1.076424365953695,0.1602967040518096
SVT,HOSE,Tài nguyên Cơ bản,2022.0,24.842350216,209.846715338,0.0,1.351433783,208.495281555,9260.87,160318.3,11.783333333333333,17311364.914959393,1435.0312836703479,6.4534272565220165,12043.838402067966,0.7689301110524598,0.11915065909751399
SZC,HOSE,Bất động sản,2022.0,197.366644761,6334.995627469,0.079848148,4800.743518813,1534.252108656,17924.91,2620001.0,2007.2947368421053,146165364.2891373,1350.2969442923481,13.274791204829343,10496.140915252498,1.707761942672889,0.12864029558603152
SZL,HOSE,Bất động sản,2022.0,99.236310275,1968.215709507,0.472220905,1374.398339745,593.817369762,31666.64,864067.3,5.55,27286358.767460015,3636.84693588882,8.707168753105881,21745.120113446053,1.456264202487389,0.16711587657796803
TBC,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,378.78812534,1594.503669161,16.650137131,220.194724418,1374.308944743,29500.0,1873249.0,3.0055555555555555,63499966.10169491,5965.170512585353,4.94537414106784,21380.465076748475,1.3797641863310832,0.275620796029116
TCD,HOSE,Xây dựng và Vật liệu,2022.0,333.850837731,9842.483427321,0.449613129,6223.02764379,3619.455783531,4194.11,1400516.0,718.6157894736842,333924479.80620444,999.7794648800616,4.19503515258052,10837.798332432283,0.3869891163640736,0.09223785499744609
TCH,HOSE,Bất động sản,2022.0,432.904328354,14311.204049363,57.136264523,2864.714957631,11446.489091732,6790.0,4537184.0,6275.944999999999,668215611.1929308,647.8512640271279,10.48080072853833,17044.427930793438,0.398370659758712,0.037819834962905294
TCL,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,124.846334304,816.910328117,23.463616156,261.323290432,555.587037685,32200.0,971101.3,24.042105263157897,30158425.46583851,4139.683434250165,7.7783725522559175,17644.270657689158,1.8249550023745318,0.2247106678805992
TCM,HOSE,Hàng cá nhân & Gia dụng,2022.0,281.069424265,3477.066569867,179.420111275,1498.209161533,1978.857408334,42638.76,4343173.0,813.0052631578947,101859739.82357836,2759.3770095212676,15.452314001629492,17665.834412846874,2.4136284198946427,0.1420362190227907
TCO,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,41.07792853,324.037560175,0.0,14.78238652,309.255173655,4510.19,141268.0,144.47,31321962.04594485,1311.4736704470984,3.4390244361233857,9873.429167731152,0.4568007653045645,0.13282858955765073
TCR,HOSE,Xây dựng và Vật liệu,2022.0,0.984102116,943.636589565,0.0,474.415090095,469.22149947,3390.0,153991.2,9.378947368421052,45425132.74336283,21.664265056964297,156.47888313248987,10329.557034449372,0.3281844505717188,0.0020973082373923046
TCT,HOSE,Du lịch và Giải trí,2022.0,29.603262118,343.130370819,0.0,23.856713842,319.273656977,34200.0,437349.6,4.510526315789474,12788000.0,2314.9250952455427,14.773696164182983,24966.660695730374,1.369826762849733,0.09272065349297696
TDC,HOSE,Bất động sản,2022.0,34.72183125,3839.437190918,64.163693792,2617.975889289,1221.461301629,10100.0,1010000.0,1053.6599999999999,100000000.0,347.2183125,29.088327534568037,11572.976078369997,0.8727227924437688,0.028426468528878715
TDG,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,11.263530356,577.288510022,0.08150582,351.71949172,225.569018302,2795.45,61881.26,115.66842105263159,22136421.685238514,508.82344563895754,5.493948881403449,10186.267486599447,0.27443320172747837,0.049933853686058856
TDH,HOSE,Bất động sản,2022.0,8.12097991,1418.433171599,0.06856667,979.756498983,438.676672616,2800.0,315427.6,80.59473684210525,112652714.28571428,72.08863063346392,38.84107626120207,3893.453510881101,0.7191558836325622,0.0185124498678524
TDM,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,220.390981962,2404.429426788,50.428854468,363.612148268,2040.81727852,36073.77,3700001.0,43.81052631578947,102567627.39242393,2148.738228279218,16.788350263070008,19405.620220079483,1.8589341433505722,0.10799153078605228
TDP,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,93.744633417,3321.100589906,2.596127314,2507.373314891,813.727275015,25282.73,2195039.0,50.22777777777778,86819698.66387056,1079.7622528032477,23.415089696237946,9342.708627005944,2.7061456167987497,0.11520399560807636
TDW,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,47.519739206,461.907818943,1.137256475,226.613987299,235.293831644,40250.0,342125.1,0.7,8500002.48447205,5590.555919578833,7.199641785003781,27547.824320847107,1.4610954219546255,0.20195913710945662
TEG,HOSE,Bất động sản,2022.0,43.66794404,1233.581460767,0.0,271.776855838,961.804604929,7432.43,541132.4,245.9,72806928.55499479,599.7773138722007,12.391982537678453,13210.344455095366,0.56262196835702,0.04540209499540039
TGG,HOSE,Xây dựng và Vật liệu,2022.0,-37.00436815,483.816391657,137.73775312,116.789508482,367.026883175,3680.0,100463.9,730.4799999999999,27299972.826086957,-1355.4727100182254,-2.7149200222190526,8398.877592870671,0.4381537841584621,-0.10082195568316492
THG,HOSE,Xây dựng và Vật liệu,2022.0,143.908043725,1848.583150036,32.316067901,1206.846056372,641.737093664,30280.86,785578.1,33.97368421052631,25943057.75991831,5547.073327159456,5.458889438461095,23490.716915588404,1.2890564433946956,0.22424766332791604
TIP,HOSE,Bất động sản,2022.0,103.53938022,1950.090280589,0.011672,286.903260346,1663.187020243,17450.0,1134386.0,125.35789473684214,65007793.69627507,1592.7225696006474,10.956082580267159,25584.24542161165,0.6820603739698162,0.062253600442884874
TIX,HOSE,Bất động sản,2022.0,103.39441491,1179.608577038,0.03,350.891863241,828.716713797,34750.0,1042500.0,4.1,30000000.0,3446.480497,10.082749642787258,27622.8904599,1.2580146183632153,0.12476448608870122
TLD,HOSE,Bất động sản,2022.0,13.663627705,1039.401920342,0.0,248.975990052,790.42593029,2826.92,219772.5,189.5894736842105,77742737.67917027,175.75439343784413,16.084491230654475,10167.199585277533,0.27804313039093687,0.01728641126435078
TLG,HOSE,Hàng cá nhân & Gia dụng,2022.0,400.937400515,2869.036051355,24.64459612,911.164294533,1957.871756822,46363.63,3967516.0,168.99473684210525,85573886.2552393,4685.277460919948,9.895599649480857,22591.321316596594,2.0522761528755384,0.20478225865303762
TLH,HOSE,Tài nguyên Cơ bản,2022.0,7.542906356,4199.993095898,95.139317605,2289.256245246,1910.736850652,5836.36,655550.5,679.4526315789473,112321806.74255872,67.15442508228452,86.90953712802529,16164.247938143882,0.36106597859264095,0.003947642687388448
TMP,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,580.075363691,2294.384512336,11.910658694,606.437297369,1687.947214967,49500.0,3465002.0,1.3062500000000001,70000040.40404041,8286.786126733692,5.973365215775257,23943.365555204145,2.0673785348125824,0.34365728889356334
TMS,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,682.31463181,5570.603363655,17.835944656,1423.017571102,4147.585792553,37945.82,6425697.0,7.966666666666667,169338730.85362235,4029.288682928643,9.417498468344917,24387.50914855259,1.5559530810981612,0.16450886514152344
TMT,HOSE,Ô tô và phụ tùng,2022.0,48.412249418,3506.421212592,53.119851139,3070.880599171,435.540613421,9380.0,345915.4,6.310526315789473,36877974.41364606,1312.7686698563869,7.145204037377084,10369.896079229658,0.9045413693959415,0.11115438589696802
TN1,HOSE,Bất động sản,2022.0,55.386348547,1695.514489165,12.852382213,804.456316559,891.058172606,14308.3,781704.2,1.9263157894736842,54632919.35450054,1013.7907547574134,14.113661949327783,16074.663422148888,0.8901150602186134,0.062157949110119695
TNA,HOSE,Tài nguyên Cơ bản,2022.0,11.51503339,2669.702132199,26.914761812,2090.127064333,579.575067866,6190.0,304741.7,101.67368421052632,49231292.40710824,233.89663011035248,26.464682270452364,11225.793170000235,0.5514086983663774,0.01986806201377579
TNC,HOSE,Hóa chất,2022.0,51.793228184,404.009623355,0.0,60.237278484,343.772344871,68400.0,1316699.0,2.0,19249985.38011696,2690.5593516708072,25.422223062102073,17858.317192597853,3.830148118790908,0.15066141577919925
TNH,HOSE,Y tế,2022.0,140.575702201,1394.126884121,81.419171619,473.324601611,920.80228251,16169.93,1813031.0,209.86315789473684,112123614.63531382,1253.756424623195,12.897186153889281,7486.229494305232,2.1599564924239165,0.15266654402485513
TNI,HOSE,Tài nguyên Cơ bản,2022.0,2.805177087,935.660487481,0.263186465,404.372318898,531.288168583,3180.0,166949.9,323.18421052631584,52499968.55345912,53.4319765190635,59.51492359384155,10114.7676227134,0.3143918000507588,0.005279953992729962
TNT,HOSE,Tài nguyên Cơ bản,2022.0,6.931644619,602.426868074,0.0,42.837365644,559.58950243,3080.0,157079.9,367.87894736842105,50999967.53246753,135.91468689832374,22.66127429115967,10972.350170100695,0.28070558743129637,0.012387016891667104
TPC,HOSE,Hóa chất,2022.0,14.959332695,641.562410234,30.318,305.627839531,335.934570703,6650.0,149737.6,1.28,22516932.33082707,664.3592686255823,10.00964435064996,13572.744555642339,0.4899524906505016,0.04453049492255311
TRA,HOSE,Y tế,2022.0,293.515477617,1816.265027249,59.630613275,435.706116007,1380.558911242,89000.0,3689097.0,3.1333333333333333,41450528.08988764,7081.1034537484375,12.568662579401682,31867.586707279042,2.7928063965907732,0.21260626781434702
TRC,HOSE,Hóa chất,2022.0,74.991485384,1982.67456885,1.309710163,404.716060394,1577.958508456,30500.0,888312.3,16.016666666666666,29124993.442622952,2574.815528516266,11.845508799450027,54133.876507098335,0.5634179919851235,0.04752437087675875
TSC,HOSE,Hóa chất,2022.0,-46.422663104,2723.73690113,68.121380262,226.175289738,2497.561611392,3160.0,622074.0,1376.2684210526315,196858860.75949368,-235.8169854529204,-13.400222184719926,12341.025553826072,0.2560565154182271,-0.01858719436279557
TTA,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,204.984264889,4596.623241081,0.1477269,2681.227669549,1915.395571532,8187.36,1503770.0,294.89473684210526,183669705.4972543,1116.0483125621624,7.336026503372339,10427.674174392529,0.7851568684516325,0.10701928517306034
TTB,HOSE,Xây dựng và Vật liệu,2022.0,2.752356561,1986.84170248,0.0,931.077512622,1055.764189858,4060.0,412128.8,761.8894736842105,101509556.6502463,27.11426048764367,149.73670411738487,10400.638370391684,0.39036065435732503,0.0026069804104363412
TTE,HOSE,"Điện, nước & xăng dầu khí đốt",2022.0,21.80141513,1336.055881755,0.0,1014.626572568,321.429309187,11950.0,340455.4,0.3,28489991.63179916,765.2306610601565,15.616206469621037,11282.183348493369,1.059192146668651,0.06782646917029103
TTF,HOSE,Tài nguyên Cơ bản,2022.0,-1.229591052,3006.065063958,104.643874585,2573.203819247,432.861244711,4080.0,1605612.0,2072.3368421052633,393532352.9411765,-3.1244980058445004,-1305.8097628381245,834.028937323637,4.891916595954745,-0.002840612475762151
TV2,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,52.88651429,2988.754675229,142.564565548,1632.445126016,1356.309549213,22300.0,1505833.0,91.01578947368421,67526143.49775785,783.2005731492137,28.472910726217577,17974.445463560372,1.2406502356475382,0.03899295284080795
TVB,HOSE,Dịch vụ tài chính,2022.0,17.374055972,1335.924049453,1.029096502,131.710296984,1204.213752469,3700.0,414759.1,632.7473684210527,112097054.05405405,154.99119150465899,23.872324382310328,10733.419054766731,0.3447177438168524,0.01442771761772191
TVS,HOSE,Dịch vụ tài chính,2022.0,44.179436987,9459.575377956,11.86679338,7691.092986859,1768.482391097,16207.95,2676878.0,37.1,165158332.7934748,267.49747493664137,60.5910392381796,10635.948958830862,1.5238837702904537,0.024981553228582188
TVT,HOSE,Hàng cá nhân & Gia dụng,2022.0,55.224658409,1813.280222657,0.0,1191.284421997,621.99580066,23200.0,487199.9,2.58,20999995.689655174,2629.7461782910873,8.82214420217402,29618.853729879665,0.7832848702242555,0.0887862238786839
TYA,HOSE,Hàng & Dịch vụ Công nghiệp,2022.0,31.950212288,1047.597639383,0.0,555.736885584,491.860753799,12300.0,377371.1,16.489473684210527,30680577.235772356,1041.3823717354085,11.811223556149411,16031.665571973313,0.7672315733371434,0.06495784028553847
UIC,HOSE,Xây dựng và Vật liệu,2022.0,51.819224959,484.489613563,0.0,125.144909714,359.344703849,37850.0,302800.1,1.311111111111111,8000002.6420079265,6477.400980706908,5.843393069648942,44918.07314688684,0.8426452282631649,0.14420478277251841
VAF,HOSE,Hóa chất,2022.0,37.867212736,612.707039397,0.172921749,137.406485074,475.300554323,8800.0,331454.9,0.65,37665329.54545455,1005.3599209931728,8.753084160453378,12614.455742398739,0.6976123409289959,0.07967003697257752
VCA,HOSE,Tài nguyên Cơ bản,2022.0,-5.899703821,371.443238658,0.0,186.540019917,184.903218741,10700.0,162504.3,2.907692307692308,15187317.757009346,-388.4625261282317,-27.54448442336475,12174.843622776136,0.8788613908751102,-0.031906982805225845
