Mã,Sàn,Ngành ICB - cấp 2,Năm,Lợi nhuận sau thuế thu nhập doanh nghiệp,TỔNG CỘNG TÀI SẢN,GTCL tài sản cố định vô hình,NỢ PHẢI TRẢ,VỐN CHỦ SỞ HỮU,price,marketcap,avg20_volume,Slcp,eps,pe,bvps,pb,roe
SHN,HNX,Tài nguyên Cơ bản,2024.0,8.833134822,5601.122021962,9.987539100000001,4006.2462624010004,1594.875759561,6800.0,881328.8,2.5149999999999997,129607176.47058824,68.15313057918905,99.77531394686099,12228.398639797995,0.5560826237598295,0.005538446972465979
SHS,HNX,Dịch vụ tài chính,2024.0,1011.9274721260001,14028.673097886001,20.914673943,2821.194844442,11207.478253444,12800.0,10408410.0,5658.094736842107,813157031.25,1244.4428729472418,10.28572727463614,13756.953638222632,0.9304385503223759,0.09029038015889436
SJ1,HNX,Thực phẩm và đồ uống,2024.0,34.491972957,1709.431963536,90.206163516,1080.3589847810001,629.072978755,11700.0,508618.9,0.9444444444444444,43471700.854700856,793.435091768906,14.746007734439498,12395.807034100184,0.9438675487456317,0.05482984347104394
SJE,HNX,Xây dựng và Vật liệu,2024.0,170.146054947,2671.255540084,7.087677234,1765.160082111,906.0954579730001,18200.0,439870.5,31.90555555555556,24168708.791208792,7039.931525381675,2.5852524182063368,37197.17873658225,0.489284419361108,0.1877793928331004
SLS,HNX,Thực phẩm và đồ uống,2024.0,525.692480989,1699.411173998,1.180659084,156.90447501300002,1542.5066989850002,184400.0,1805634.0,3.9210526315789482,9791941.431670282,53686.236244095766,3.4347723532263768,157407.60406469108,1.1714808893490027,0.34080401811863514
SMN,HNX,Truyền thông,2024.0,9.320069496,101.21229830300001,0.0,21.467002051,79.745296252,14000.0,61670.03,2.9875,4405002.142857143,2115.7922729079264,6.6169066686109606,18103.35016097771,0.7733375245747277,0.11687296848892519
SMT,HNX,Công nghệ Thông tin,2024.0,1.5318532360000001,116.99848589300001,3.4850546880000004,47.301751843000005,69.69673405,5700.0,31164.37,6.2625,5467433.333333333,280.1777621431141,20.344227023586743,12110.194185327668,0.47067783660363943,0.02197883813179909
SPC,HNX,Hóa chất,2024.0,-47.695635618000004,481.76567912300004,4.607076432,363.01979332900004,118.745885794,8500.0,89504.94,0.30000000000000004,10529992.94117647,-4529.503095058218,-1.8765855374453055,10839.400368035554,0.7841762192921444,-0.4016613737737596
SPI,HNX,Tài nguyên Cơ bản,,,,,,,1700.0,28585.5,268.275,16815000.0,,,,,
SRA,HNX,Công nghệ Thông tin,2024.0,27.895721881,738.1097208980001,0.0,72.31805763300001,665.791663265,2200.0,95039.88,328.975,43199945.45454545,645.7351181230448,3.4069697283844955,15411.86351648382,0.14274717639738901,0.041898574914863235
SSM,HNX,Tài nguyên Cơ bản,2024.0,4.549365890000001,118.933298672,2.2127133260000003,54.77390349,64.159395182,4600.0,22758.41,0.0,4947480.434782608,919.5318607055592,5.002545530581624,12520.854336379389,0.36738707091533546,0.07090724401461208
STC,HNX,Truyền thông,2024.0,14.862273357000001,214.53180407800002,0.0,75.924527356,138.607276722,17000.0,96313.88,1.0416666666666667,5665522.352941177,2623.283861775686,6.480427165245013,24465.04807275961,0.6948688573773333,0.1072257799769688
STP,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,6.165783210000001,176.253474258,0.0,35.134261289,141.11921296900002,10100.0,81022.81,0.8599999999999998,8022060.396039604,768.6034392166849,13.140716635737828,17591.392485485263,0.5741444293471114,0.0436920181191377
SVN,HNX,Xây dựng và Vật liệu,2024.0,0.46836379400000006,233.51250964800002,0.0,8.834923573000001,224.67758607500002,3400.0,71399.94,12.405882352941175,20999982.352941178,22.30305655158814,152.44547276000586,10698.941660945375,0.317788441861601,0.0020846039971412844
SZB,HNX,Bất động sản,2024.0,196.64886411400002,1578.07642119,30.307696287000002,899.460371384,678.6160498060001,39700.0,1190999.0,6.5894736842105255,29999974.811083123,6554.9676408845025,6.05647535960117,21610.29659529882,1.837087234084352,0.28977927087079236
TA9,HNX,Xây dựng và Vật liệu,2024.0,27.095468339,1953.044699791,3.9110753000000003,1788.031351535,165.013348256,12400.0,154005.3,36.56842105263158,12419782.258064516,2181.637952743185,5.683802843825795,12971.4249097557,0.9559474064159338,0.1642016759575375
TBX,HNX,Xây dựng và Vật liệu,2024.0,0.101869809,24.296032721000003,0.0,4.078372875,20.217659846,22300.0,33679.24,,1510279.8206278025,67.45095022037316,330.6106130031126,13386.697994545011,1.6658327549547394,0.005038654808516557
TDT,HNX,Hàng cá nhân & Gia dụng,2024.0,14.649006634000001,615.181871309,19.856508606000002,335.711555717,279.470315592,7300.0,174444.6,37.9,23896520.547945205,613.018393393662,11.90828868867587,10864.084018638583,0.6719388387899073,0.05241703972376856
TET,HNX,Hàng cá nhân & Gia dụng,2024.0,4.91860288,118.97456438600001,0.0,3.948564011,115.02600037500001,31000.0,176791.1,0.09999999999999999,5702938.70967742,862.468129221437,35.9433571510453,20169.60136355846,1.5369664199714637,0.04276079202932122
TFC,HNX,Thực phẩm và đồ uống,2024.0,152.713136522,942.531478212,0.25326745300000003,563.866946081,378.66453213100004,47300.0,796057.9,5.6842105263157885,16829976.744186047,9073.876859322167,5.2127663548140095,22484.360521099527,2.1036844679488773,0.4032940071323302
THB,HNX,Thực phẩm và đồ uống,2024.0,3.811598714,277.02950213500003,4.587168096,129.45159917,147.57790296500002,11500.0,131382.4,0.45999999999999996,11424556.52173913,333.6320938801544,34.469105973153084,12516.086256557195,0.9188175731830814,0.02582770616346249
THD,HNX,Bất động sản,2024.0,83.57998290900001,4459.631533458,0.028994847,146.673808148,4312.957725310001,35500.0,13667500.0,1.726315789473684,385000000.0,217.09086469870132,163.52599658797328,11202.412286916884,3.168960317721914,0.01937880875078426
THS,HNX,Bán lẻ,2024.0,1.24300976,119.53904964700001,0.0,80.07492621300001,39.464123434,8600.0,23220.0,0.0,2700000.0,460.3739851851852,18.6804647455061,14616.342012592593,0.5883825099734762,0.03149720941043618
THT,HNX,Tài nguyên Cơ bản,2024.0,52.928178498,1720.0872480520002,3.861812576,1320.990042501,399.097205551,12300.0,302199.3,5.347368421052631,24569048.780487806,2154.2624206124897,5.709610808001247,16086.719372256992,0.7646058662036752,0.13261976721918287
TIG,HNX,Bất động sản,2024.0,140.393409593,4100.018977002001,0.0,2284.6959994920003,1815.32297751,13300.0,2574960.0,2201.6421052631576,193606015.037594,725.1500402285473,18.341031872256682,9376.376953771321,1.4184583305015843,0.07733797860343924
TJC,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,2.1547079570000003,178.268012293,7.255296,2.501059408,175.76695288500002,18100.0,155660.0,0.6222222222222222,8600000.0,250.54743686046518,72.2418086842383,19594.37870755814,0.9237343153431187,0.012258891228601843
TKU,HNX,Tài nguyên Cơ bản,2024.0,60.011035968,1027.525130085,0.085667321,475.248632052,552.276498033,15400.0,721973.4,0.5999999999999999,46881389.61038961,1280.0609467152112,12.030677163863356,11778.46551266958,1.3074708232099415,0.1086612162236427
TMB,HNX,Tài nguyên Cơ bản,2024.0,143.74338000900002,3974.067744451,2.942826225,3183.334524632,790.733219819,75900.0,1138499.0,40.71578947368421,14999986.824769434,9582.90041772817,7.9203577926768975,52519.405703285316,1.4451801002624851,0.18178492620039802
TMC,HNX,"Điện, nước & xăng dầu khí đốt",2024.0,10.024304981,337.194388638,76.164765429,143.284393803,193.90999483500002,8700.0,107879.9,1.4083333333333332,12399988.505747126,808.4124413787926,10.761833384406682,9495.591818607545,0.9162146147596083,0.051695659058367684
TMX,HNX,Xây dựng và Vật liệu,2024.0,1.282389495,136.58660218600002,0.0,47.038047230000004,89.548554956,9900.0,59400.03,0.3,6000003.03030303,213.73147455481083,46.31980395316635,14924.751621579991,0.6633276218604132,0.014320605124561828
TNG,HNX,Hàng cá nhân & Gia dụng,2024.0,315.72935828500005,5812.434916491,156.325201155,3919.1083053640004,1893.3266111270002,25200.0,3089549.0,2320.921052631579,122601150.79365079,2575.256074197885,9.785434641814811,14167.90461368128,1.7786681013976862,0.16675905595446236
TOT,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,23.097629397000002,228.611325923,0.041562518,93.34416633800001,135.267159585,17500.0,161137.2,1.6812500000000001,9207840.0,2508.4742346739304,6.976352301372064,14685.919506312013,1.191617589384069,0.17075563254128784
TPH,HNX,Truyền thông,2024.0,1.417959964,50.996890243,0.0828,25.774250762,25.222639481,15400.0,32278.16,0.0,2095984.4155844157,676.5126464953393,22.763802095614036,11994.28740694637,1.2839445543952237,0.05621774695975562
TPP,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,41.59428484,2408.488926946,6.242117387,1852.9329484230002,555.555978523,10400.0,467999.9,0.42500000000000004,44999990.384615384,924.3176383926578,11.251543374294014,12206.977300239594,0.8519717653440605,0.0748696557106315
TSB,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,5.2147710510000005,116.566679686,1.0,36.158725780000005,80.407953906,43000.0,290055.4,5.057894736842106,6745474.4186046515,773.0769887166384,55.62188582457097,11772.033956127,3.652724767891088,0.0648539205101061
TTC,HNX,Xây dựng và Vật liệu,2024.0,3.117868178,161.01752772700002,0.0,44.611264801000004,116.40626292600001,10400.0,61781.44,0.7923076923076924,5940523.076923077,524.8474145503892,19.815282902573056,19595.288397784192,0.5307398283138317,0.02678436795090693
TTH,HNX,Tài nguyên Cơ bản,2024.0,-12.665400693,646.065301663,0.0,234.52119963200002,411.544102031,2800.0,104649.5,164.1578947368421,37374821.428571425,-338.87521622559115,-8.262628442370433,11011.266042234314,0.25428501947554866,-0.030775318199180425
TTL,HNX,Xây dựng và Vật liệu,2024.0,2.240752656,2750.652883238,5.304375,2120.634933091,630.0179501470001,11700.0,489688.1,41.44736842105263,41853683.76068376,53.53776429363916,218.53732882510528,14926.13120314726,0.783860187262255,0.003556648910522585
TTT,HNX,Du lịch và Giải trí,2024.0,27.322179479000003,470.263083487,0.0,23.786620638000002,446.47646284900003,32000.0,146246.6,0.175,4570206.25,5978.3252624539655,5.35266961819082,97692.84763658095,0.32755724471294506,0.061195117217725456
TV3,HNX,Xây dựng và Vật liệu,2024.0,12.167100392,265.717070278,8.055293583000001,110.585875399,155.13119487900002,11200.0,106593.6,5.985714285714286,9517285.714285715,1278.4212597229102,8.76080549726428,15453.55532147521,0.7247523153740415,0.07843103639787055
TV4,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,30.684748003000003,374.52867357300005,14.213440351000001,109.79060036300001,264.73807321000004,13600.0,269032.7,3.261111111111111,19781816.17647059,1551.159293427156,8.767635959522858,12664.389893430802,1.0738772348642325,0.11590606379710154
TVC,HNX,Dịch vụ tài chính,2024.0,413.44049477000004,2269.753555137,0.069254835,268.582840739,2001.1707143980002,10400.0,1233550.0,714.3578947368421,118610576.92307693,3485.696684859147,2.9836216229526156,16871.188990681534,0.6164355106059349,0.20659931298983295
TVD,HNX,Tài nguyên Cơ bản,2024.0,94.352726294,2498.732319529,0.0,1821.925409416,676.8069101130001,10800.0,485598.8,23.442105263157895,44962851.85185185,2098.459559568928,5.1466324193631685,15052.579679398714,0.7174849912790107,0.1394086332219138
TXM,HNX,Xây dựng và Vật liệu,2024.0,-1.182825397,166.766075287,0.0,57.076579724000005,109.68949556300001,4600.0,32200.01,23.342105263157894,7000002.173913044,-168.97500423757631,-27.22296129392291,15669.923071135694,0.293556004015954,-0.010783397178817784
UNI,HNX,Công nghệ Thông tin,2024.0,0.33001673800000003,502.78609412300005,0.0,338.56182705500004,164.22426706800002,7400.0,115570.4,14.310526315789472,15617621.621621622,21.131049656313383,350.19557098949326,10515.31859631186,0.7037352156496214,0.002009549160376832
V12,HNX,Xây dựng và Vật liệu,2024.0,9.09846078,629.0628380750001,5.294551815,466.96598281900003,162.096855256,12200.0,141959.1,4.276923076923077,11635991.803278688,781.9239591966982,15.60254019141906,13475.628557663445,0.9053381033615676,0.05612977972725489
V21,HNX,Bất động sản,2024.0,-1.176066225,365.918888665,0.0,245.18940074100001,120.72948792400001,6600.0,79198.5,15.627777777777778,11999772.727272727,-98.00737495028315,-67.34187099030073,10060.981209219872,0.6559996349015906,-0.00974133366440137
VBC,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,27.907774204000003,400.09682843200005,0.0,233.70631219,166.39051624200002,20000.0,149999.2,1.15625,7499960.0,3721.0564061675,5.374817744458485,22185.520488375947,0.9014888792209745,0.1677245484556984
VC1,HNX,Xây dựng và Vật liệu,2024.0,3.493365035,708.30158885,0.0,456.98911423600003,251.31247461400002,8500.0,101999.9,4.666666666666667,11999988.235294119,291.11403832258657,29.19817968579399,20942.72674991838,0.40586882985679634,0.013900484010455854
VC2,HNX,Xây dựng và Vật liệu,2024.0,55.373982914,2790.970672449,0.0,1860.5963973040002,930.3742751450001,9600.0,660186.5,932.1789473684212,68769427.08333333,805.2122180238464,11.922322817654631,13528.89379196939,0.7095923840941422,0.0595179643217993
VC3,HNX,Bất động sản,2024.0,65.437055528,3054.763197604,2.707696276,1649.0871158960001,1405.676081708,27500.0,3441650.0,628.3400000000001,125150909.0909091,522.865203323987,52.5948176034196,11210.2132986736,2.453120138512781,0.046552016057987665
VC6,HNX,Xây dựng và Vật liệu,2024.0,24.118526544,1004.486954252,0.0,843.959112632,160.52784162,19300.0,186821.4,4.1117647058823525,9679865.284974093,2491.6179961139355,7.745970702612255,16583.6855053329,1.1637943805551305,0.15024513069261314
VC7,HNX,Xây dựng và Vật liệu,2024.0,9.729115745000001,1486.337400029,0.0,435.801244166,1050.536155863,12200.0,1172304.0,1324.925,96090491.80327868,101.24951555995717,120.49440367717608,10932.779468063403,1.1159101887711513,0.00926109557553274
VC9,HNX,Xây dựng và Vật liệu,2024.0,0.7892934380000001,835.5092335700001,0.45318518,772.0795717440001,63.42966182600001,4700.0,78467.31,11.784210526315789,16695172.340425532,47.276746948506336,99.41462353827397,3772.1369604259426,1.245978088629445,0.01244360154662635
VCC,HNX,Xây dựng và Vật liệu,2024.0,7.362015728,1232.362352714,1.4040000000000001,961.401107152,270.96124556200004,8900.0,213599.9,2.344444444444444,23999988.764044944,306.7507989432579,29.013779363118473,11231.557156636312,0.7924101596848767,0.027169995150894962
VCM,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,3.558285096,94.12633226000001,0.0,22.681023459000002,71.44530880100001,8200.0,49199.96,1.0250000000000001,5999995.12195122,593.047998152844,13.826874090360972,11907.561147777358,0.6886380761127223,0.049804321035423885
VCS,HNX,Xây dựng và Vật liệu,2024.0,807.122189551,6468.478011383,2.81085076,1358.855867553,5109.62214383,63500.0,10160000.0,241.80526315789476,160000000.0,5044.51368469375,12.58793294439344,31917.5705816875,1.9894997909531595,0.15796122821442302
VDL,HNX,Thực phẩm và đồ uống,2024.0,-9.556959955,181.41887961700002,0.0,10.467530005,170.951349612,12000.0,175885.8,14.42727272727273,14657150.0,-652.0339871666729,-18.403948622593138,11663.34175552546,1.0288646471595544,-0.055904559845189696
VE1,HNX,Xây dựng và Vật liệu,2024.0,0.551613691,29.245360316000003,0.675,2.245909481,26.999450835,3400.0,20166.36,8.525,5931282.352941177,93.0007472543384,36.55884603487842,4438.239366896158,0.7660695422062733,0.020430552249786158
VE3,HNX,Xây dựng và Vật liệu,2024.0,0.346726305,193.50641030100002,0.0,174.13714599800002,19.369264303,8800.0,11613.45,10.530000000000001,1319710.2272727273,262.72911873732613,33.49457434445304,14676.907023012105,0.5995813686223106,0.017900850521529486
VE4,HNX,Xây dựng và Vật liệu,2024.0,0.5042624290000001,62.02258890900001,0.0,52.081841488,9.940747421000001,259400.0,266663.2,0.0,1028000.0,490.52765466926076,528.8182990924354,9669.987763618681,26.82526662297739,0.050726812345592544
VE8,HNX,Xây dựng và Vật liệu,2024.0,-19.950648848,92.88724755000001,1.2574770000000002,111.78074054400001,-18.893492994000002,4600.0,8280.0,0.06666666666666667,1800000.0,-11083.693804444445,-0.4150240958619272,-11194.983329999995,-0.410898334048703,1.0559534361558087
VFS,HNX,Dịch vụ tài chính,2024.0,125.17246995800001,3721.570627646,6.78623489,2130.6845660910003,1590.8860615550002,16100.0,1932000.0,1242.7526315789476,120000000.0,1043.1039163166668,15.434703818245797,13200.831888875,1.2196201069394932,0.07868097721319595
VGP,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,17.098096174000002,4787.306101806001,0.0,4552.551409089,234.754692717,32000.0,250431.9,6.1684210526315795,7825996.875,2184.7818810942217,14.646771046990368,29996.778233699533,1.0667812306606304,0.07283388449496084
VGS,HNX,Tài nguyên Cơ bản,2024.0,109.86986332000001,2334.095794361,14.361060891000001,1249.520629974,1084.575164387,31300.0,1750674.0,530.7894736842104,55932076.67731629,1964.3444307255377,15.93406915325905,19134.174289116538,1.6358166036881638,0.10130221208052302
VHE,HNX,Y tế,2024.0,1.905581562,494.11059164600005,166.76044263100002,135.65277505400002,358.45781659200003,3000.0,99419.94,167.11052631578946,33139980.0,57.500987085689246,52.17301740454183,5784.474642440944,0.5186296397582709,0.0053160552617240045
VHL,HNX,Xây dựng và Vật liệu,2024.0,-66.535082226,728.9329351050001,6.274662107,257.078274437,471.854660668,10000.0,249999.9,2.5375,24999990.0,-2661.4043536017416,-3.7574147597928,18623.207391722957,0.5369644331214652,-0.14100757663770225
VIF,HNX,Tài nguyên Cơ bản,2024.0,358.743174864,5467.295251279001,22.152590296,470.127864679,4997.1673866,17400.0,6089999.0,5.500000000000001,349999942.52873564,1024.980667916957,16.975929931792365,14214.330323484392,1.2241167613258828,0.07178930524240126
VIG,HNX,Dịch vụ tài chính,2024.0,20.422608706000002,372.936250721,6.209934677000001,16.500297159000002,356.435953562,5800.0,197973.1,118.60000000000001,34133293.10344828,598.3193196186754,9.693820356154456,10260.539990195637,0.5652723936110707,0.057296713482209376
VIT,HNX,Xây dựng và Vật liệu,2024.0,52.435098912,2115.245920031,10.081897584,1484.6834182090001,630.5625018220001,20500.0,1024993.0,9.788888888888888,49999658.53658537,1048.709140156079,19.54784145101376,12409.696833909102,1.6519339895543945,0.08315606900265975
VLA,HNX,Công nghệ Thông tin,2024.0,0.510569793,50.093872403000006,0.74228481,6.029969541000001,44.063902862000006,11000.0,43955.93,12.189473684210526,3995993.6363636362,127.77042194306891,86.09191260948724,10841.26302348739,1.014641926514347,0.011587030649532117
VMC,HNX,Xây dựng và Vật liệu,2024.0,3.486932211,1405.317233598,3.6211556320000002,1048.452207949,356.865025649,7600.0,198619.4,96.8736842105263,26134131.57894737,133.42445301717757,56.96107293781858,13516.571956864236,0.562272743729258,0.009771011335892648
VMS,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,15.37453398,239.45716027400002,2.3770833070000004,87.810337411,151.646822863,23700.0,213299.9,1.7388888888888892,8999995.780590717,1708.2823542158249,13.873584739379528,16585.534393017537,1.4289560672809936,0.10138381859730476
VNC,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,36.352326992,405.42986796800005,14.090259755000002,125.41129219000001,280.018575778,40500.0,425231.8,5.684210526315789,10499550.617283951,3462.27455984242,11.69751251669749,25327.59026707669,1.5990467143905873,0.12982112665561263
VNF,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,74.671206024,984.877069622,0.28390000000000004,362.084255439,622.792814183,17400.0,551586.4,25.568421052631578,31700367.816091955,2355.531218350561,7.3868687727196365,19637.27732733113,0.8860698817846153,0.11989734679574961
VNR,HNX,Bảo hiểm,2024.0,404.925203501,8777.726964781,10.162700173000001,4832.809188149,3944.9177766320004,21900.0,3994373.0,25.047368421052635,182391461.1872146,2220.088598804343,9.86447118002161,21573.132047120318,1.0151516224981023,0.10264477650195984
VNT,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,0.23647382900000002,672.042245653,1.109752509,455.243219317,216.79902633600003,27900.0,464370.1,0.3727272727272727,16644089.605734767,14.20767579372574,1963.7272418843438,12958.910876848659,2.1529587065718525,0.0010907513423676892
VSA,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,21.978465468000003,617.201739427,17.221230982,274.558809398,342.642930029,23000.0,324219.0,3.05,14096478.260869564,1559.1458420512065,14.751666829153894,23085.319114798953,0.9963041830015571,0.0641439339376996
VSM,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,12.332712544000001,124.38755810200001,0.242578125,36.457169525000005,87.930388577,19500.0,65422.41,0.78,3354995.3846153845,3675.9253382441893,5.304786742299342,26136.492125771587,0.7460832886893896,0.14025540821078408
VTC,HNX,Công nghệ Thông tin,2024.0,3.510794046,257.71149196100004,0.025252523000000002,177.294743087,80.416748874,8100.0,36686.07,1.8555555555555558,4529144.444444444,775.1561225446062,10.449507866118786,17749.8194939687,0.4563426688791027,0.04365749791129761
VTH,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,10.38260056,510.393172434,0.268749988,411.522348742,98.870823692,8300.0,65569.81,0.1375,7899977.108433735,1314.2570437217983,6.315355157995214,12481.31131908419,0.6649942291968252,0.10501177366887957
VTJ,HNX,Hàng cá nhân & Gia dụng,2024.0,0.049295344000000005,104.463419571,0.0,7.65881478,96.804604791,4800.0,54719.98,0.8777777777777778,11399995.833333334,4.32415456292199,1110.0435773406914,8491.635102878327,0.5652621599782345,0.0005092251975660463
VTV,HNX,Xây dựng và Vật liệu,2024.0,-6.989834727000001,953.9550273950001,0.23524165700000002,557.336520284,396.61850711100004,6400.0,199678.8,269.8263157894737,31199812.5,-224.03451068816523,-28.5670273760108,12704.668191643785,0.5037518417214122,-0.017623571774082098
VTZ,HNX,Hóa chất,2024.0,61.235091942000004,2409.668389535,52.566419280000005,1590.8903636060002,818.778025929,17200.0,1309948.0,976.4052631578946,76159767.44186047,804.0346497741896,21.39211289567006,10060.582278352118,1.709642595638837,0.07478839197293013
WCS,HNX,Hàng & Dịch vụ Công nghiệp,2024.0,75.47084116500001,307.61950930200004,3.61089888,42.025992859000006,265.593516443,270000.0,674999.9,0.16153846153846155,2499999.6296296297,30188.34093834681,8.943850228517588,104793.06255009818,2.576506434964831,0.28415920002775025
WSS,HNX,Dịch vụ tài chính,2024.0,-31.941989297000003,487.606360074,0.046691750000000004,4.664781525,482.94157854900004,4800.0,241439.9,8.805263157894736,50299979.166666664,-635.0298713079322,-7.55869954607605,9600.299936486057,0.49998437879607716,-0.06614048306416243
X20,HNX,Hàng cá nhân & Gia dụng,2024.0,45.421256064000005,692.319833287,11.136054212000001,402.086685094,290.23314819300003,10400.0,179399.9,1.15,17249990.384615384,2633.117761300871,3.9496904213133113,16179.55069875959,0.6427866999296413,0.1564992019236743
A32,UPCoM,Hàng cá nhân & Gia dụng,,,,,,,38200.0,259759.9,0.4666666666666666,6799997.382198953,,,,,
AAH,UPCoM,Tài nguyên Cơ bản,2024.0,17.826187239,1462.714006422,0.10037886200000001,265.66221963600003,1197.051786786,3600.0,424440.1,1368.4950000000001,117900027.77777778,151.19748124741278,23.809920445097372,10152.257217276123,0.3546009446917746,0.014891742726404561
AAS,UPCoM,Dịch vụ tài chính,2024.0,79.901608933,5055.636965021,180.362557079,2555.670286501,2499.96667852,8900.0,2046994.0,1111.6789473684214,229999325.84269664,347.3993179773365,25.6189334274416,10085.264871721605,0.8824755832595922,0.03196106956925617
ABA,UPCoM,Hàng & Dịch vụ Công nghiệp,2024.0,-70.838456101,313.22806148,0.500840614,426.878706856,-113.65064537600001,,,,,,,,,0.6233000777658514
ABB,UPCoM,Ngân hàng,2024.0,610.773,176741.649,481.64700000000005,162692.209,14049.44,7400.0,7659272.0,539.1,1035036756.7567568,590.0978839764406,12.540292383586046,13108.513211177256,0.5645186361554895,0.04347312063683677
ABC,UPCoM,Viễn thông,2024.0,14.481951949,897.385676202,1.9549422040000002,399.052634114,498.333042088,11900.0,242676.7,78.56842105263156,20393000.0,710.1432819594959,16.757181687566447,24340.611969008976,0.48889485667621474,0.02906079012605921
ABI,UPCoM,Bảo hiểm,2024.0,204.71714697800002,4340.334863129,62.055018609,2799.517923846,1540.816939283,30000.0,2137006.0,66.72999999999999,71233533.33333333,2873.8873027684535,10.4388226953439,20759.35098929062,1.4451318837220137,0.13286273129451873
ABW,UPCoM,Dịch vụ tài chính,2024.0,110.26682739600001,3390.0429132470003,69.949021942,1947.148357172,1442.894556075,8400.0,849660.4,84.625,101150047.61904761,1090.1312455263305,7.705494209501685,13573.35529196983,0.6188595096283633,0.07642057205895263
ACE,UPCoM,Xây dựng và Vật liệu,,,,,,,36500.0,111355.8,8.7625,3050843.835616438,,,,,
ACM,UPCoM,Tài nguyên Cơ bản,,,,,,,700.0,35700.0,712.425,51000000.0,,,,,
ACS,UPCoM,Xây dựng và Vật liệu,,,,,,,6400.0,25600.0,0.5,4000000.0,,,,,
ACV,UPCoM,Hàng & Dịch vụ Công nghiệp,2024.0,11576.593004986,77269.704322003,12.106392408000001,17328.681525697,59941.022796306,125900.0,274078000.0,390.835,2176949960.285941,5317.803907383071,23.67518663582243,27528.844253281037,4.573384877390723,0.1931330575443473
AFX,UPCoM,Bán lẻ,2024.0,27.927396520000002,1994.321476003,27.941094978000002,1518.4806513190001,475.84082468400004,7600.0,265999.9,67.54999999999998,34999986.84210527,797.9259148292913,9.524693782662704,12797.139945412007,0.5938826981981025,0.058690627351165675
AG1,UPCoM,Hàng cá nhân & Gia dụng,2024.0,8.630835708000001,151.53955150200002,0.0,94.606840246,56.932711256000005,13400.0,65169.28,2.9277777777777785,4863379.104477612,1774.658220670844,7.5507496845982125,11706.410302989387,1.1446719919408712,0.1515971313783237
AGF,UPCoM,Thực phẩm và đồ uống,2024.0,-3.8242464320000003,282.06041044200003,27.49106593,464.57619681000006,-182.51578636800002,3000.0,84329.13,1.125,28109710.0,-136.0471677580452,-22.051175702057893,-7470.971856273152,-0.4015541830051186,0.020952962525056927
AGP,UPCoM,Y tế,2024.0,48.88973871,1094.278885505,21.593671259,694.4194790260001,399.85940647900003,38900.0,900298.8,1.6600000000000001,23143928.020565554,2112.4218268634813,18.414882626808787,16344.059438997358,2.3800696604898275,0.12226732175817305
AGX,UPCoM,Bán lẻ,,,,,,,74000.0,799199.7,0.22000000000000003,10799995.945945946,,,,,
AIC,UPCoM,Bảo hiểm,2024.0,11.372576718000001,5115.0777476210005,2.341997708,4007.1652039640003,1107.912543657,11000.0,1100000.0,1.2666666666666666,100000000.0,113.72576718000002,96.72390235530085,11055.70545949,0.9949613835413657,0.010264868633458537
AIG,UPCoM,Thực phẩm và đồ uống,2024.0,841.6102704660001,10544.319377871001,32.115460374,4523.420461495,6020.898916376001,46200.0,7881778.0,20.374999999999996,170601255.41125542,4933.20092186423,9.365116226107666,35103.98233333804,1.3160899968925788,0.13978149810436746
ALV,UPCoM,Xây dựng và Vật liệu,,,,,,,5900.0,33381.85,15.830000000000002,5657940.677966102,,,,,
AMD,UPCoM,Bất động sản,,,,,,,1110.0,181490.4,,163504864.86486486,,,,,
AMP,UPCoM,Y tế,,,,,,,14300.0,185899.9,2.4000000000000004,12999993.006993007,,,,,
AMS,UPCoM,Hàng & Dịch vụ Công nghiệp,2024.0,54.689190246,3272.82197372,32.324712636,2468.536156938,804.2858167820001,9600.0,576000.0,76.71999999999998,60000000.0,911.4865041,10.53224590470379,12866.018402433328,0.7461515831645607,0.06799720833672662
ANT,UPCoM,Thực phẩm và đồ uống,2024.0,71.608857807,1226.5242323100001,3.028248634,926.7326674230001,299.791564887,19500.0,358796.4,16.15,18399815.384615384,3891.824798789787,5.010503043729968,16128.602926153944,1.2090321827180108,0.2388621502209091
APC,UPCoM,Y tế,2024.0,-20.859878771,814.192568056,21.681160753,244.41152622400003,569.781041832,6600.0,131373.1,3.1941176470588233,19905015.151515152,-1047.9710069154187,-6.297884155618328,27535.768091956423,0.23968824758979398,-0.036610341937544734
